hist_purchase_date_max,0.12509170547127724
hist_purchase_date_uptonow,0.09906122833490372
new_purchase_date_uptonow,0.09783819317817688
new_purchase_month_mean,0.0762641690671444
hist_authorized_flag_mean,0.0663354815915227
new_purchase_amount_max,0.06096245069056749
hist_category_1_sum,0.06030058953911066
new_purchase_date_max,0.058758774772286415
hist_month_diff_mean,0.05260538216680288
new_month_diff_mean,0.048154438845813274
hist_category_1_mean,0.04561424534767866
new_purchase_date_min,0.04517549090087414
new_purchase_date_ptp_ptp,0.04421598371118307
hist_first_buy,0.04086664505302906
new_purchase_date_average,0.038777335081249475
new_merch_purchase_mean_ratio,0.03764962451532483
new_purchase_mean_month_diff,0.0362776187248528
new_category_1_mean,0.03539695031940937
new_subsect_purchase_mean_ratio,0.033904175739735365
hist_merch_tran_ratio,0.03362676361575723
hist_purchase_month_std,0.03352088527753949
hist_purchase_date_min,0.03183968598023057
hist_installments_sum_0,0.02965664491057396
hist_purchase_amount_max_0,0.028903181198984385
hist_purchase_amount_sum_-4,0.02886763261631131
hist_merch_month_diff,0.02866685576736927
hist_purchase_amount_sum_0,0.028171562124043703
hist_purchase_amount_max_-1,0.027413117233663797
hist_purchase_amount_std_-4,0.027103247120976448
hist_installments_sum_-4,0.027086040005087852
hist_purchase_amount_mean_-5,0.02706562401726842
hist_purchase_amount_min_-6,0.026715186424553394
hist_purchase_amount_max_-2,0.026616124901920557
hist_purchase_amount_sum_-5,0.02652000868692994
hist_purchase_amount_min_0,0.026468979194760323
hist_purchase_amount_mean_0,0.02624386502429843
new_purchase_amount_std,0.025673822965472937
hist_purchase_amount_min_-4,0.025325105991214514
hist_purchase_amount_max_-5,0.02524919295683503
hist_purchase_amount_max_-3,0.02485681790858507
hist_purchase_amount_std_-5,0.024204271845519543
new_purchase_amount_mean,0.023930242285132408
hist_purchase_amount_min_-3,0.023808411322534084
hist_purchase_amount_min_-5,0.0237983507104218
hist_purchase_amount_min_-1,0.023750525433570147
hist_installments_std_-4,0.023270796053111553
hist_purchase_amount_mean_-4,0.02287488989531994
hist_purchase_amount_sum_-6,0.02210344886407256
hist_purchase_amount_std_0,0.02193070319481194
new_purchase_date_diff,0.0218511160928756
new_month_lag_mean,0.021829980425536633
hist_purchase_amount_max_-4,0.02169726975262165
new_purchase_month_max,0.021521802060306072
hist_installments_mean_-6,0.021498884772881866
hist_installments_sum_-6,0.021416625240817666
new_purchase_amount_max_2,0.021139632677659392
hist_purchase_amount_std_-3,0.02112220856361091
hist_category_2_1.0_mean,0.020862818229943514
hist_installments_sum,0.020790051901713014
hist_weekend_mean,0.020782056730240583
hist_merch_category_4_sum,0.020579115487635136
hist_merch_purchase_sum_ratio,0.02052517351694405
hist_month_nunique,0.020512290066108108
hist_purchase_amount_mean_-6,0.020308969309553504
new_purchase_amount_mean_2,0.02024990669451654
hist_purchase_amount_mean_-3,0.020132075995206833
hist_installments_sum_-5,0.019965045154094696
elapsed_time,0.01985457306727767
hist_installments_mean_-4,0.019706988940015435
hist_merch_most_recent_purchases_range_std,0.019575995858758688
hist_category_3_C_mean,0.019569683587178588
hist_purchase_amount_std_-6,0.019311371725052595
hist_month_lag_nunique,0.019236573483794928
hist_purchase_amount_std_-1,0.01908734254539013
new_category_1_sum,0.01896289805881679
hist_purchase_amount_max_-6,0.018842685036361217
hist_purchase_amount_mean_-1,0.01879352587275207
hist_purchase_amount_std_-7,0.01873188721947372
hist_purchase_amount_std_-2,0.01867525652050972
new_purchase_month_min,0.018539672484621406
hist_purchase_amount_mean_-2,0.01851346017792821
new_purchase_amount_max_1,0.018434631871059537
hist_merch_category_4_mean,0.01823065127246082
hist_purchase_amount_min,0.01815965981222689
hist_installments_std_-5,0.01810867991298437
hist_merch_purchase_mean_ratio,0.018055280437693
hist_purchase_amount_min_-7,0.017917262157425284
hist_installments_mean_-5,0.017693630419671535
new_purchase_amount_min_1,0.017511442070826888
hist_merchant_id_count_0,0.017386927036568522
hist_installments_std,0.01727606193162501
hist_purchase_amount_sum_-1,0.017028079135343432
hist_installments_mean_0,0.01696531381458044
new_purchase_amount_min_2,0.016912149032577872
hist_purchase_date_average,0.016548709012567997
hist_purchase_amount_max,0.016497728182002902
hist_purchase_amount_min_-8,0.016445822082459927
hist_purchase_amount_max_-7,0.016429081792011857
new_first_buy,0.016246617771685123
hist_merch_most_recent_sales_range_std,0.015752318780869246
new_purchase_amount_std_1,0.015464004827663302
hist_purchase_amount_std,0.015422486700117588
hist_category_2_1.0_sum,0.015019954647868872
hist_category_3_B_sum,0.014983977423980832
hist_category_3_B_mean,0.014925345545634627
hist_purchase_amount_max_-8,0.014881339157000184
hist_purchase_amount_std_-8,0.014790027169510722
hist_purchase_amount_sum_-3,0.014726382913067937
new_merch_purchase_sum_ratio,0.014584823977202177
hist_installments_mean,0.014507018262520432
hist_purchase_amount_mean_-7,0.01445366651751101
hist_purchase_amount_min_-2,0.01445273170247674
hist_merch_active_months_lag12_std,0.014348720666021109
hist_installments_std_-6,0.014270162908360362
hist_month_lag_std,0.014010775834321976
hist_merch_most_recent_purchases_range_mean,0.014004741096869111
hist_merch_avg_purchases_lag3_min,0.013966540340334177
new_purchase_amount_mean_1,0.013848912436515093
hist_purchase_amount_sum_-8,0.013834438170306385
hist_subsect_purchase_mean_ratio,0.013574690790846944
hist_installments_sum_-3,0.013532503740862012
hist_purchase_amount_sum_-2,0.0134822737891227
hist_purchase_amount_std_-9,0.013427055324427783
new_purchase_amount_min,0.013370611006394029
hist_merch_avg_purchases_lag6_min,0.013351433677598834
