PREV_NAME_SELLER_INDUSTRY_MLM partners_SUM,0.0
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0.0
WALLSMATERIAL_MODE_Wooden,0.0
PREV_CHANNEL_TYPE_Car dealer_SUM,0.0
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Education_SUM,0.0
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Journey_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Other_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_nan_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Education_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_SUM,0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Business development_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Business development_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_SUM,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_SUM,0.0
PREV_NAME_CONTRACT_TYPE_nan_SUM,0.0
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0.0
